品种代码,合约类型,年化夏普比率,年化收益率,波动率,最大回撤率,卡玛比率,持有天数,分位数计算回望窗口,分位数参数组合,均线参数组合,均线,分位数
PG,平值期权,0.2655152727305824,0.0461470369529272,0.173801817418437,0.2234493910310254,0.2065212025864048,inf,20,"(0.5, 0.5)","(2, 5)",True,True
PP,虚值一档,-0.3981073489075825,-0.04625932439457,0.1161981172201591,0.2391121531099722,-0.1934628741906503,inf,20,"(0.5, 0.5)","(2, 5)",True,True
PP,平值期权,-0.22726851918786,-0.0289482223501379,0.1273745367531935,0.2373532151254545,-0.1219626299767508,inf,20,"(0.5, 0.5)","(2, 5)",True,True
RB,虚值一档,1.606142974690837,0.0515209138902981,0.03207741446568,0.0094472030637522,5.453562662157396,inf,20,"(0.5, 0.5)","(2, 5)",True,True
RB,平值期权,1.087609892555527,0.0401453571558232,0.0369115410135658,0.0112113843639631,3.5807671784817847,inf,20,"(0.5, 0.5)","(2, 5)",True,True
RU,虚值一档,0.7641471496434328,0.0689336832322893,0.0902099592525539,0.1086067092538449,0.6347092523646175,inf,20,"(0.5, 0.5)","(2, 5)",True,True
RU,平值期权,0.9253376910388532,0.0888067030416458,0.0959722098231455,0.1065070103556332,0.8338108707127818,inf,20,"(0.5, 0.5)","(2, 5)",True,True
SC,虚值一档,0.1699444123598888,0.0310003831506694,0.182414842125085,0.2513471040722094,0.1233369418163791,inf,20,"(0.5, 0.5)","(2, 5)",True,True
SC,平值期权,0.3019301496047997,0.0541167216716051,0.1792358985760092,0.2610741923006314,0.2072848380558766,inf,20,"(0.5, 0.5)","(2, 5)",True,True
V,虚值一档,-0.6443106157711531,-0.0943897112232951,0.1464972156485787,0.3330954420835732,-0.2833713683767936,inf,20,"(0.5, 0.5)","(2, 5)",True,True
V,平值期权,-0.5463526228301353,-0.0858624086411632,0.1571556629423529,0.321625196051948,-0.2669641859380163,inf,20,"(0.5, 0.5)","(2, 5)",True,True
Y,虚值一档,3.746944637646502,0.2697717429903263,0.0719977926227842,0.0145334019075074,18.562188309880327,inf,20,"(0.5, 0.5)","(2, 5)",True,True
Y,平值期权,3.666401780334652,0.2590046045569391,0.070642722776907,0.0129689444056272,19.97114001387474,inf,20,"(0.5, 0.5)","(2, 5)",True,True
ZN,虚值一档,0.6025253044156805,0.0685874619969587,0.1138333303087971,0.1221515031956125,0.561495030373251,inf,20,"(0.5, 0.5)","(2, 5)",True,True
ZN,平值期权,0.4460228070981533,0.0593144110186421,0.1329851524960005,0.1706855578056264,0.3475069114294268,inf,20,"(0.5, 0.5)","(2, 5)",True,True
